record_id,complaint_num,pdf_filename,pdf_url,block_position,offense,date,location,lat,long,zone_id,zone_name,year,month,day,date_str
6121,22-7015,summary_12nov2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_12nov2022.pdf,5,RECOVERED STOLEN AUTO,2022-11-11,3500 BLOCK OF WEST JACKSON BLVD. IN CHICAGO,41.87754899999999,-87.713741,,,2022,11,11,2022-11-11
6122,22-5973,summary_28sep2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_28sep2022.pdf,5,THEFT FROM MOTOR VEHICLE,2022-09-27,1000 BOCK OF SOUTH OAK PARK AVE.,41.8821396,-87.7943318,5,Zone 5,2022,9,27,2022-09-27
6123,22-5153,summary_26aug2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_26aug2022.pdf,0,BURGLARY TO MOTOR VEHICLE,2022-08-25,600 BLOCK OF MADISON ST.,41.880176,-87.7897449,4,Zone 4,2022,8,25,2022-08-25
6124,22-3844,summary_5jul2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_5jul2022.pdf,8,DUI ARREST,2022-07-02,6600 NORTH AVE,41.9094406,-87.7901298,2,Zone 2,2022,7,2,2022-07-02
6125,22-2545,weekend_summary_report_06may22-09may22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/weekend_summary_report_06may22-09may22.pdf,6,BIKE THEFT,2022-05-07,259 LAKE (PETE'S FRESH MARKET),41.8878567,-87.7825052,3,Zone 3,2022,5,7,2022-05-07
6126,22-2124,24_hour_summary_report_for_20apr22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_for_20apr22.pdf,0,BURGLARY,2022-04-19,900 BLOCK OF CLARENCE AVE.,41.8717157,-87.79030329999999,8,Zone 8,2022,4,19,2022-04-19
6127,22-0305,24_hour_summary_report_19jan22.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/24_hour_summary_report_19jan22.pdf,0,THEFT,2021-01-17,1100 BLOCK OF S. HARVEY AVE.,41.8688975,-87.7801188,7,Zone 7,2021,1,17,2021-01-17
6128,21-6656,24_hour_summary_report_27oct2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_27oct2021.pdf,5,THEFT FROM MOTOR VEHICLE,2021-10-26,3 ERIE CT. - WEST SUBURBAN HOSPITAL PARKING LOT,41.891189,-87.7758865,3,Zone 3,2021,10,26,2021-10-26
6129,21-5805,24_hour_summary_report_21sep2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_21sep2021.pdf,2,THEFT FROM MOTOR VEHICLE,2021-09-19,100 BLOCK OF N. KENILWORTH AVE.,41.88722629999999,-87.7971309,3,Zone 3,2021,9,19,2021-09-19
6130,21-04553,24_hour_summary_report_29_july_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_29_july_2021.pdf,0,BURGLARY FROM MOTOR VEHICLE,2021-07-27,800 BLOCK OF ERIE ST.,41.89133349999999,-87.7945893,3,Zone 3,2021,7,27,2021-07-27
6131,21-3695,weekend_summary_report_25_jun_-_28_jun_2021a_v2.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/weekend_summary_report_25_jun_-_28_jun_2021a_v2.pdf,9,BATTERY ARREST,2021-06-26,100 BLOCK OF MADISON,41.880292,-87.77816899999999,4,Zone 4,2021,6,26,2021-06-26
6132,21-2004,24_hour_summary_report_08_apr_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_08_apr_2021.pdf,1,CRIMINAL DAMAGE TO PROPERTY,2021-04-06,800 BLOCK OF MAPLETON AVE.,41.9000803,-87.7810882,1,Zone 1,2021,4,6,2021-04-06
6133,21-01908,weekend_summary_report_02_apr_-_05_apr_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/weekend_summary_report_02_apr_-_05_apr_2021.pdf,3,POSSESSION/DELIVERY OF CANNABIS / AGGRAVATED FLEEING & ELUDING ARREST,2021-04-02,6042 ROOSEVELT RD.,41.86568,-87.7761603,7,Zone 7,2021,4,2,2021-04-02
6134,21-1862,24_hour_summary_report_01_apr_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_01_apr_2021.pdf,1,BURGLARY,2021-03-31,14 W. CHICAGO AVE.,41.8948916,-87.7757618,1,Zone 1,2021,3,31,2021-03-31
6135,20-6891,weekend_summary_report_27_nov_-_30_nov_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/weekend_summary_report_27_nov_-_30_nov_2020.pdf,5,CRIMINAL DAMAGE TO PROPERTY,2020-11-28,900 BLOCK S MAPLE AVE.,41.872321,-87.8036046,8,Zone 8,2020,11,28,2020-11-28
